Player_ID,Player_Name,Age,Position,Total_Distance_3_Matches_KM,Top_Speed_KMH,Average_Sleep_Hours,HRV_Score,Matches_Played_Consecutive,Training_Intensity_RPE,Previous_Injuries_Count,Injury_Risk
3871,Player_3871,18,Defender,30.80292939039736,29.34821747745739,4.831608988589211,62.0,11,5,0,0
3872,Player_3872,24,Goalkeeper,33.47048418124173,35.81478518902549,6.920976567624528,33.0,13,3,4,1
3873,Player_3873,22,Goalkeeper,31.152857678129692,27.692929044125492,5.492294091873175,61.0,2,4,1,1
3874,Player_3874,28,Defender,34.12045784900493,29.140076900280945,5.008641167236802,48.0,8,1,0,1
3875,Player_3875,31,MF,31.762626974808178,28.31195898511735,8.405951880969994,32.0,5,5,4,1
3876,Player_3876,24,Defender,21.199188964486897,26.205874849630025,7.228581612837022,90.0,14,7,1,1
3877,Player_3877,20,Goalkeeper,42.05120465019247,30.388835563439073,5.297111994272006,67.0,8,2,3,1
3878,Player_3878,31,Defender,31.109845472894243,29.165597296663023,5.8600000672692705,35.0,12,8,4,1
3879,Player_3879,33,Midfielder,34.723591212683715,32.64375794388008,9.799922027966455,85.0,14,10,1,0
3880,Player_3880,29,FW,23.479695068949674,33.99354001646701,9.09207738825134,69.0,12,6,2,0
3881,Player_3881,34,Midfielder,20.08469619956598,30.986746859452023,9.27968045723877,98.0,14,10,4,1
3882,Player_3882,18,Midfielder,26.132252341091075,25.354160642960707,6.7600725824842485,71.0,8,3,1,0
3883,Player_3883,29,Goalkeeper,37.61465080333376,31.808145918581936,7.74284358352525,31.0,12,2,2,1
3884,Player_3884,29,MF,22.479863252821964,25.60929803023033,6.26060644122647,57.0,2,8,2,1
3885,Player_3885,31,Midfielder,42.7221860096617,31.779919559589274,4.4662718541333435,46.0,14,4,0,1
3886,Player_3886,26,Goalkeeper,25.375564233904615,32.535329441961075,6.406415863940695,99.0,7,7,1,0
3887,Player_3887,19,Goalkeeper,25.114840357294394,27.175443903792704,7.563884519242868,98.0,9,7,0,0
3888,Player_3888,35,Forward,24.537699040537387,34.01280763593948,5.722865624608788,68.0,12,10,0,1
3889,Player_3889,19,Defender,20.349542824284118,35.02193644731453,9.087703448364493,36.0,8,9,3,0
3890,Player_3890,30,Midfielder,39.29513671195586,33.94395660525201,4.906600955047592,61.0,13,10,0,0
3891,Player_3891,24,Goalkeeper,41.87586328113146,28.356201092332903,6.2027745366215195,33.0,9,8,0,1
3892,Player_3892,20,Forward,35.354067565404975,31.453073136901978,4.7494234319452175,50.0,13,8,3,1
3893,Player_3893,27,Defender,24.704999541996557,35.06296664110351,6.428992803911352,61.0,8,7,3,1
3894,Player_3894,27,Goalkeeper,27.131949923521994,28.52731198845135,4.237967829845623,43.0,4,10,4,1
3895,Player_3895,27,Defender,31.898167434124083,34.02030604491968,5.635296370369873,,10,5,0,0
3896,Player_3896,18,Defender,43.85864879058252,25.104226443878662,6.404411530682102,75.0,7,9,2,1
3897,Player_3897,33,Midfielder,26.18378429544357,25.04011373063144,6.868992179660149,49.0,9,7,3,1
3898,Player_3898,25,Midfielder,38.2911475979972,33.356828263728644,7.262178150850851,87.0,9,3,1,0
3899,Player_3899,18,Goalkeeper,30.98620558232301,33.37592340339833,5.649946778739514,77.0,4,6,4,1
3900,Player_3900,31,Defender,27.446183709000543,33.67874906637523,7.138248007689234,36.0,7,3,4,1
3901,Player_3901,32,Goalkeeper,31.397898425552846,35.23029521676979,7.0540277293723594,69.0,6,6,0,0
3902,Player_3902,20,Goalkeeper,21.780167938530813,26.296969430023125,5.897068305257251,88.0,12,8,2,1
3903,Player_3903,24,Defender,39.967184273259065,27.55183483482057,8.98120198393887,65.0,12,9,3,0
3904,Player_3904,25,Goalkeeper,26.082548199574177,34.94097412411188,7.2738467595613905,,3,2,1,0
3905,Player_3905,21,Defender,38.13530307982426,26.949598175495886,5.99361831247927,60.0,10,6,0,0
3906,Player_3906,32,Defender,21.70870928620487,32.504521943342425,9.68403107248466,71.0,6,3,2,0
3907,Player_3907,29,Defender,43.87746390414215,30.83509300044897,9.070674478426966,73.0,8,7,0,0
3908,Player_3908,23,Defender,24.825374635142467,25.91513044536658,9.895526869310805,72.0,2,4,0,1
3909,Player_3909,33,Forward,42.06855190517701,28.137900281356863,8.153403247872525,72.0,12,5,4,1
3910,Player_3910,19,Defender,40.236830240385856,30.724094380850644,6.269337433036281,76.0,3,10,1,0
3911,Player_3911,21,MF,44.1964981020354,34.375851283522174,5.685164000074074,35.0,8,6,1,1
3912,Player_3912,35,Midfielder,31.94726652364374,32.78292338576141,7.979907062046886,95.0,4,8,1,0
3913,Player_3913,28,Midfielder,38.184932346148784,31.840714776004262,9.884899494971823,38.0,4,2,1,0
3914,Player_3914,23,Defender,29.2677664259446,30.45636178935556,7.760290480623093,40.0,2,4,3,0
3915,Player_3915,25,Midfielder,24.609205950492345,28.28552382195548,9.28968964593903,47.0,11,4,3,1
3916,Player_3916,22,Forward,31.07689832333622,26.311694024511873,5.974620586286612,54.0,10,6,1,1
3917,Player_3917,33,Goalkeeper,24.143725384711374,29.499836380227052,6.4417226948455335,87.0,12,4,2,1
3918,Player_3918,32,Defender,44.5511155696596,25.31370343302422,9.43765143753612,59.0,13,5,3,1
3919,Player_3919,19,Midfielder,22.40616227851791,27.321614781935356,,30.0,1,5,3,1
3920,Player_3920,20,Forward,34.73029308631551,29.75731713459926,9.888461922207433,92.0,7,8,2,0
3921,Player_3921,26,Goalkeeper,35.6615963813514,29.604657042391068,8.648585258393451,58.0,14,4,1,1
3922,Player_3922,21,Forward,33.45198857185136,25.487249740966917,6.69109424330939,95.0,4,6,0,0
3923,Player_3923,26,Midfielder,36.554647142795844,31.479661688778204,7.186408118934178,82.0,6,7,3,0
3924,Player_3924,28,Forward,22.904519375297273,31.046526814385597,9.40309295477882,48.0,8,8,0,0
3925,Player_3925,26,Goalkeeper,33.875463105132276,25.859147344230042,7.309880416588287,95.0,11,9,0,0
3926,Player_3926,29,Midfielder,27.18031427818404,35.374793577064835,5.532384244986671,,7,10,2,1
3927,Player_3927,27,Goalkeeper,43.50440158252641,26.09321056845946,6.613718876619696,60.0,13,8,1,1
3928,Player_3928,32,Forward,39.051791335993144,34.403175663610696,7.097895933094708,89.0,14,4,0,1
3929,Player_3929,24,Defender,44.31286205399357,25.003407051065064,4.580319001306777,97.0,7,4,1,1
3930,Player_3930,24,Defender,20.93890174350474,34.705092045499214,8.462576045517341,59.0,6,10,4,0
3931,Player_3931,24,Defender,27.128329379517716,25.21691705424744,4.656123600129838,42.0,11,5,1,1
3932,Player_3932,29,Defender,24.885564665958725,33.33593235081328,6.429506280212834,44.0,4,3,2,0
3933,Player_3933,18,Goalkeeper,20.278864682795763,28.978598924302784,8.827734649242426,49.0,4,2,2,0
3934,Player_3934,28,Defender,26.058143256158036,33.12038480149952,6.805422169679781,,9,2,4,1
3935,Player_3935,26,Goalkeeper,36.969399588010724,29.419197259674764,9.052093118311047,49.0,11,9,2,1
3936,Player_3936,28,Midfielder,25.777223053364214,25.77998714565026,6.05128793233669,79.0,5,8,1,0
3937,Player_3937,27,Defender,32.72508613706545,33.442573649349,9.745817763990612,56.0,9,6,1,0
3938,Player_3938,31,Goalkeeper,42.19545287412497,25.783779538535015,5.256810590831414,59.0,11,9,1,1
3939,Player_3939,32,Defender,37.34394800872688,35.1433247955734,4.229584869935808,85.0,12,5,2,1
3940,Player_3940,33,Defender,29.865726747650797,25.560714393708274,,94.0,9,10,1,0
3941,Player_3941,18,Defender,29.311723472802708,30.27257805548667,8.513216295702449,84.0,4,1,3,0
3942,Player_3942,34,Goalkeeper,31.393395350212117,32.953378739358755,5.391903022404237,53.0,2,8,4,1
3943,Player_3943,28,Forward,24.42603602649766,29.325711112712415,,54.0,2,3,3,0
3944,Player_3944,35,Defender,35.8500191853997,27.389568220516782,7.013680775611167,82.0,9,9,1,0
3945,Player_3945,34,Defender,29.103820477615137,33.3500005753563,9.70639264086498,40.0,9,1,2,0
3946,Player_3946,33,Midfielder,41.30913373155109,33.62724175267599,,89.0,3,3,4,0
3947,Player_3947,22,Forward,38.91381650144541,35.149644823498036,6.8312475206277465,76.0,5,1,3,0
3948,Player_3948,31,Goalkeeper,35.262829102304,29.137816214741854,6.6948312228667906,54.0,5,1,1,0
3949,Player_3949,19,Midfielder,29.1050555662379,30.568769079470595,6.0092516567977015,54.0,2,6,2,0
3950,Player_3950,22,Defender,25.24829579183711,28.994412871306793,7.20220898305931,46.0,2,4,1,0
3951,Player_3951,19,Midfielder,39.40379660264057,27.82790004036505,6.715327971691407,41.0,10,10,3,1
3952,Player_3952,17,Midfielder,32.16022747477716,33.2613625769137,4.220481259741325,81.0,12,4,3,1
3953,Player_3953,29,Defender,25.61875095443394,28.73617029518651,5.562611400541015,40.0,13,5,4,0
3954,Player_3954,30,Forward,24.879365376000155,29.709643861915872,5.27873680063335,39.0,1,3,2,0
3955,Player_3955,29,Forward,24.135022612533977,29.440410233864306,9.2046136139264,89.0,2,2,0,0
3956,Player_3956,20,Midfielder,39.42902990513987,32.8392734821142,,83.0,14,10,1,1
3957,Player_3957,23,Defender,25.724679632507794,35.095751887217475,8.582098602698364,,11,8,2,0
3958,Player_3958,26,Goalkeeper,33.16605658812993,32.33431667438115,9.740956226495683,49.0,7,7,0,0
3959,Player_3959,23,Midfielder,31.288659024326414,30.18740855703656,7.86423563515846,34.0,1,10,2,0
3960,Player_3960,31,Goalkeeper,34.4902724807071,33.57125626212772,9.895659948428467,70.0,1,4,1,0
3961,Player_3961,31,Midfielder,41.928872509279856,32.050684565343516,5.870584309912777,92.0,9,2,1,1
3962,Player_3962,20,Midfielder,41.69368475204327,25.666713928295948,5.117603093877364,85.0,13,9,4,1
3963,Player_3963,22,Defender,31.27690179562149,26.052299450607258,6.419859327957469,61.0,2,8,3,0
3964,Player_3964,21,Defender,20.384156268368084,25.417086384809966,6.824796489614848,56.0,11,4,3,1
3965,Player_3965,28,Goalkeeper,30.66109514285758,30.024979588269517,9.37216925711551,97.0,4,5,3,0
3966,Player_3966,17,Goalkeeper,35.15483843560351,34.084387777728615,7.359642634220058,77.0,11,10,4,1
3967,Player_3967,24,Forward,33.944118977451545,28.443914862864872,5.753085996508102,36.0,3,6,3,1
3968,Player_3968,17,Defender,36.28340264500514,29.2257620140173,8.455805697205125,75.0,14,4,2,0
3969,Player_3969,21,Midfielder,23.851893311827087,35.004248192046795,7.034991622834426,47.0,11,2,3,0
3970,Player_3970,22,Midfielder,36.16337746951831,34.2059378984832,4.972791671651021,67.0,4,5,3,1
3971,Player_3971,19,Forward,24.566290468594307,32.315529236208164,7.460918725547513,94.0,11,1,1,0
3972,Player_3972,31,Defender,38.76309951741872,27.934841603014764,9.468367220843703,46.0,14,7,4,1
3973,Player_3973,21,Midfielder,28.477190331567,26.287456309572878,9.055735704854921,67.0,11,9,4,1
3974,Player_3974,30,Forward,37.74738583453634,25.17664704948125,7.5208598358119865,92.0,7,3,3,0
3975,Player_3975,34,Forward,21.196639972652676,26.17711739864863,6.262499043309929,71.0,10,6,0,0
3976,Player_3976,32,MF,30.196500639772836,28.21856087986337,4.521872506385267,37.0,14,9,1,1
3977,Player_3977,22,Midfielder,37.62586305658332,31.06969069937445,6.8178935399897425,59.0,2,4,3,0
3978,Player_3978,30,Goalkeeper,25.671762908287352,25.704000910276257,8.512476625177475,93.0,2,6,0,0
3979,Player_3979,24,Defender,39.88217611993056,26.498505561502938,6.161642318398064,38.0,9,3,2,1
3980,Player_3980,23,Goalkeeper,35.7694933276233,26.99188772538735,5.412680953309986,86.0,6,9,1,0
3981,Player_3981,24,Forward,34.68904430374496,31.951803022816367,9.58827831562572,88.0,11,7,4,0
3982,Player_3982,29,Midfielder,28.838721355108426,31.77368778878137,8.929334202747954,96.0,7,7,0,0
3983,Player_3983,22,Goalkeeper,32.06128675952794,31.058422990093682,7.829653716520868,34.0,5,4,3,0
3984,Player_3984,34,Forward,34.93373252444633,27.755515671655335,4.820700063523116,33.0,13,6,0,0
3985,Player_3985,18,Defender,31.811552847872264,29.082316603406053,4.869453042437038,37.0,5,8,4,0
3986,Player_3986,24,MF,37.457833098514,26.063586879715174,4.619317548734674,71.0,4,6,2,1
3987,Player_3987,27,Goalkeeper,30.84242332767399,27.491066641338605,7.69778000135646,64.0,8,6,0,0
3988,Player_3988,17,Defender,25.05682954355076,34.87475749119838,4.693376778840016,42.0,7,4,3,1
3989,Player_3989,22,Goalkeeper,25.348344570026182,35.77660921079411,9.055763193175798,34.0,10,8,0,0
3990,Player_3990,32,Forward,20.145094221073528,32.12425544204324,9.957790010915932,69.0,2,10,2,0
3991,Player_3991,28,Defender,27.52394288896681,35.08505621225762,6.198089108251992,48.0,2,8,0,0
3992,Player_3992,27,Goalkeeper,38.72294101196299,32.07016090441567,6.722019081802585,33.0,6,9,2,1
3993,Player_3993,26,Defender,39.854067720940236,25.365161347160168,8.270003061914071,88.0,12,6,2,1
3994,Player_3994,19,Forward,25.06168855239375,35.9643884348505,9.622918037954594,47.0,11,2,1,0
3995,Player_3995,29,Defender,43.97609992178519,26.088475318551883,9.36456264133831,53.0,1,4,1,0
3996,Player_3996,19,Goalkeeper,32.56006983700317,32.50905981589567,4.345550972499091,60.0,7,4,3,1
3997,Player_3997,31,Forward,42.92446872546257,27.78119823382269,5.0144308153405905,87.0,8,8,3,1
3998,Player_3998,32,MF,37.66913204654078,29.311792241976562,8.527583191346753,57.0,14,5,3,0
3999,Player_3999,29,Goalkeeper,38.060835575560326,32.10527603281032,8.133358648194683,38.0,10,4,2,1
4000,Player_4000,33,Goalkeeper,22.12609053265178,29.801360842384778,4.79931156424074,74.0,8,8,2,1
4001,Player_4001,19,FW,25.499778172423266,27.756006648242412,7.012387492009406,78.0,3,3,1,0
4002,Player_4002,27,Forward,20.220370832361816,28.678908055661573,8.684887786511773,31.0,13,2,2,1
4003,Player_4003,35,Midfielder,37.90319101191844,28.75702928615494,5.312684093576162,35.0,7,4,1,1
4004,Player_4004,27,Goalkeeper,28.610957210712748,35.55256294959035,9.227725814407997,58.0,1,1,0,0
4005,Player_4005,32,Forward,39.66631290190867,33.78474317515796,4.317830648922207,55.0,13,1,3,1
4006,Player_4006,19,Midfielder,28.473405498425656,30.044036486273402,8.693170510408443,57.0,11,5,3,1
4007,Player_4007,22,Midfielder,40.48334380747153,27.198030123755004,7.694913398739222,36.0,3,1,4,1
4008,Player_4008,30,Forward,23.267456343707824,33.92117721288922,5.891196079926095,63.0,13,4,1,1
4009,Player_4009,34,Goalkeeper,24.334328918937704,26.72900718769211,8.325595290051467,85.0,6,8,4,0
4010,Player_4010,33,Defender,28.52191348959841,27.31508438856204,8.694194770906957,39.0,9,8,3,1
4011,Player_4011,20,Defender,30.212184722056833,29.02614731024166,9.603393827823815,86.0,5,2,4,0
4012,Player_4012,31,Midfielder,28.717570271074457,34.68383015437189,6.206648032925582,,13,3,0,1
4013,Player_4013,27,Defender,39.0911758130805,26.44965335497521,8.11610041587973,56.0,14,3,4,1
4014,Player_4014,19,Defender,22.42378481566787,26.344576121399786,7.615697661608145,68.0,5,1,0,0
4015,Player_4015,19,FW,28.7804254909622,30.433724871357924,7.151236416742531,51.0,9,3,3,1
4016,Player_4016,32,Midfielder,40.93099998788648,28.04051595203042,9.342498844930226,48.0,12,8,2,1
4017,Player_4017,21,Goalkeeper,21.6699269315543,31.256007358129757,4.019003884830402,38.0,9,6,1,1
4018,Player_4018,26,Midfielder,43.558587691783934,29.968003531515457,5.692669636621586,48.0,6,5,4,0
4019,Player_4019,35,Forward,44.65792105680032,29.784550169863387,7.2296634372689805,31.0,5,10,0,0
4020,Player_4020,20,Defender,22.214204345627003,26.231702675356928,5.069759569819314,90.0,10,9,3,1
4021,Player_4021,35,Goalkeeper,27.281813056393425,26.55154659274824,9.44719920239655,88.0,2,7,3,0
4022,Player_4022,27,Midfielder,29.310016650883902,34.03186435191535,7.885570705678092,99.0,11,6,2,0
4023,Player_4023,18,Defender,39.40978421631815,34.74471011328919,,99.0,8,5,3,1
4024,Player_4024,26,Midfielder,34.898170302918345,27.581518861737752,8.888210554399928,62.0,12,5,3,1
4025,Player_4025,27,Goalkeeper,36.10914251231418,26.24806551677246,6.7053171487906225,94.0,8,10,2,0
4026,Player_4026,32,Midfielder,38.93774557046265,25.587583391279615,7.351918071580057,54.0,7,9,3,1
4027,Player_4027,35,MF,22.949474985925644,31.691273751160864,4.016505973323526,99.0,14,10,0,1
4028,Player_4028,27,Midfielder,40.830236422756556,32.86888533750226,6.194203181170441,57.0,8,6,4,1
4029,Player_4029,30,Defender,37.6404951045036,29.10090988123526,4.832742834105819,47.0,3,4,4,1
4030,Player_4030,18,Goalkeeper,34.43354312990925,32.47643454239704,8.138132083973746,92.0,3,4,0,0
4031,Player_4031,21,Goalkeeper,42.24338336957642,32.84254697115479,6.874161753854403,78.0,2,4,4,0
4032,Player_4032,21,Defender,37.50765884709518,35.28876509536596,5.810545343501385,95.0,1,6,3,0
4033,Player_4033,35,Defender,25.042499065775637,25.71361001618618,6.806994036230455,69.0,3,1,4,0
4034,Player_4034,28,Defender,30.743634526891668,27.115208955541878,5.257779327708077,95.0,3,9,4,0
4035,Player_4035,34,Forward,32.351071673393335,25.75378586356687,9.550519794916843,33.0,7,2,3,0
4036,Player_4036,20,Midfielder,21.38044066876014,34.547933266697214,4.323835795305478,63.0,12,2,4,1
4037,Player_4037,33,Midfielder,43.86593783400139,33.71845876036925,9.192502211776722,34.0,10,5,3,1
4038,Player_4038,26,Goalkeeper,23.214431519921963,31.32106277684023,7.068152732400105,51.0,9,4,2,1
4039,Player_4039,22,MF,37.43653168066817,25.920297510563014,7.713678976832903,49.0,12,3,2,1
4040,Player_4040,30,Forward,32.655775902272005,28.006435945190916,5.815633725452223,76.0,1,5,4,0
4041,Player_4041,27,Defender,20.640806247110564,28.274918328643686,9.800185700765928,63.0,8,7,2,0
4042,Player_4042,27,Goalkeeper,43.11868689660904,31.16817515616959,5.691105751116939,73.0,1,10,4,0
4043,Player_4043,34,Goalkeeper,41.295920220473334,27.83848283440387,7.533267982841826,35.0,3,2,2,0
4044,Player_4044,34,Midfielder,33.10644819759589,25.802558503042505,9.960500230642772,85.0,4,6,4,0
4045,Player_4045,27,Goalkeeper,25.72355840348613,33.0383853203863,9.286566378300675,58.0,11,4,1,0
4046,Player_4046,28,Defender,23.040572267002357,28.289882328209526,7.217978951716637,82.0,8,2,0,0
4047,Player_4047,21,Goalkeeper,29.084811985803164,29.976115947256307,9.942247137803273,30.0,13,1,2,1
4048,Player_4048,25,Defender,26.38570702615226,26.404332984805357,8.208219170395687,88.0,1,8,3,0
4049,Player_4049,25,Forward,32.66728002515747,33.82803133734038,5.252202496850856,77.0,12,5,0,1
4050,Player_4050,26,Forward,44.16023240308573,31.220850646164635,6.433577262614838,36.0,2,10,4,1
4051,Player_4051,35,Defender,34.37383733074103,34.91744188830849,6.006960004069306,61.0,11,2,0,0
4052,Player_4052,17,Midfielder,42.24827639725245,30.450187193718666,6.064082249627135,90.0,5,8,3,0
4053,Player_4053,23,Goalkeeper,36.27197093739443,35.35568238999667,8.562738636159198,86.0,6,3,3,0
4054,Player_4054,20,Midfielder,31.88116316468001,34.81055024819459,7.505577563636762,80.0,5,7,4,0
4055,Player_4055,17,Goalkeeper,41.36518906833428,31.341058421051574,4.2285562695371715,48.0,13,2,2,1
4056,Player_4056,31,Forward,31.784202754324937,35.2728278196485,9.264690901905857,56.0,3,7,2,1
4057,Player_4057,24,Forward,41.715704262759026,28.553976220240074,5.780776842880988,92.0,10,4,1,1
4058,Player_4058,28,Forward,27.28941923939413,29.022063789746326,9.982449261478862,89.0,7,10,3,0
4059,Player_4059,34,Goalkeeper,23.2203268440747,25.500257464366406,9.725144382008715,90.0,12,1,1,0
4060,Player_4060,31,Forward,41.38286160907346,31.481209974402383,9.643184300091791,90.0,1,5,3,0
4061,Player_4061,33,Forward,34.68537909481667,32.94116366921827,8.866765624383842,74.0,2,4,1,0
4062,Player_4062,30,Forward,42.227309956224005,33.508711092663134,5.3236799901012555,50.0,11,8,2,1
4063,Player_4063,30,Forward,43.44568017480958,26.647979146507137,7.195796464172692,73.0,14,1,3,1
4064,Player_4064,34,Midfielder,21.34070975928623,29.885749795437505,5.345815760949847,30.0,12,2,2,1
4065,Player_4065,34,Forward,32.52423254647171,26.945495333033072,5.558052733533695,73.0,9,5,0,1
4066,Player_4066,32,Forward,29.374113726863232,32.28340083739674,7.665710616617664,91.0,14,10,2,0
4067,Player_4067,17,Midfielder,35.646459926752925,26.73741009663945,4.2450012721183805,90.0,4,10,3,1
4068,Player_4068,27,MF,39.839779930058086,34.94580052351682,9.816751400924247,79.0,8,2,0,0
4069,Player_4069,31,Goalkeeper,27.014755399359224,27.536981102275547,9.512039035467787,70.0,9,1,1,0
4070,Player_4070,28,Defender,33.91995960932929,28.205424929170693,6.284605432946319,62.0,7,6,4,0
4071,Player_4071,24,Forward,37.71821449762249,34.359969543660995,7.092534688041479,41.0,1,10,3,0
4072,Player_4072,22,Forward,23.36077707089335,30.043143711602962,6.796716515606554,31.0,5,4,4,1
4073,Player_4073,19,Forward,40.35167264878167,25.263955403800804,9.293198671704818,50.0,6,5,4,1
4074,Player_4074,29,Goalkeeper,35.15273999632433,30.440448763229103,8.131611257896665,43.0,14,3,0,1
4075,Player_4075,29,Forward,43.738435927841294,25.929976689181352,5.6686674845461384,63.0,11,10,1,1
4076,Player_4076,18,Defender,28.48822297826733,35.83879190556041,6.681047526791781,93.0,8,6,2,0
4077,Player_4077,21,Midfielder,22.70364855842997,31.469227275011626,6.573795854120583,,10,4,0,0
4078,Player_4078,33,Goalkeeper,32.66253002592313,27.821858793720764,9.756011009703512,79.0,13,6,1,0
4079,Player_4079,22,MF,22.14526929273597,31.200894475023794,5.051865463087838,43.0,8,5,2,0
4080,Player_4080,18,Forward,44.23816308310017,25.845538137199302,4.5374580237665745,75.0,13,2,2,1
4081,Player_4081,20,Forward,20.967123956429788,33.798804346956985,9.283712992970141,34.0,12,4,1,0
4082,Player_4082,27,Forward,38.8375975276827,35.1786085925058,9.380115937035225,95.0,14,2,2,1
4083,Player_4083,24,Defender,33.1275599535561,34.61888827026775,9.230434527472989,51.0,9,5,3,1
4084,Player_4084,28,Defender,29.21551631245722,28.759333625284192,7.065861493753339,99.0,9,3,3,0
4085,Player_4085,24,Goalkeeper,21.646054112716367,28.583449316077054,7.958466569616762,31.0,4,6,0,0
4086,Player_4086,27,Midfielder,35.554173104340194,25.3859637233793,,58.0,6,5,2,0
4087,Player_4087,24,Forward,34.630508234773885,32.16540394571008,4.416686956326405,90.0,3,2,2,0
4088,Player_4088,24,FW,27.022081826689995,30.883952626087744,7.575009381404334,45.0,1,10,1,0
4089,Player_4089,33,Forward,42.7555425352578,30.052810084600754,4.081684883536605,93.0,13,8,3,1
4090,Player_4090,32,Forward,27.602750183570922,34.983940486681774,5.949924457342517,43.0,13,6,4,1
4091,Player_4091,30,Defender,31.243135264802653,26.84666791191131,9.593755455239002,72.0,6,9,0,0
4092,Player_4092,27,Midfielder,33.59406139796639,25.106328933592007,5.824271617814846,72.0,1,3,3,0
4093,Player_4093,23,Midfielder,22.505796954407153,25.80648097332842,9.638959855865487,99.0,9,4,1,0
4094,Player_4094,32,Goalkeeper,43.30404298034081,27.457085816101056,5.5008037428954655,84.0,11,8,0,1
4095,Player_4095,29,Defender,29.36340381127603,25.366141041898025,5.887373442769195,60.0,6,7,4,1
4096,Player_4096,31,Forward,22.01948034685859,30.53128081707449,7.770444978631321,69.0,1,8,0,0
4097,Player_4097,32,Midfielder,29.68227934188325,28.45499500756936,8.569761836735768,56.0,11,9,3,0
4098,Player_4098,25,Midfielder,35.00506367731452,26.98531308874946,7.0083266080293045,81.0,13,8,4,1
4099,Player_4099,19,Defender,32.84131679553324,33.25092482443529,9.292694123164932,36.0,3,8,1,0
4100,Player_4100,35,Goalkeeper,37.36354935093185,27.24896458855783,4.241442529663716,75.0,1,6,0,0
4101,Player_4101,21,Goalkeeper,21.387098551697765,32.563656110931724,9.533169031806224,62.0,2,2,3,0
4102,Player_4102,26,Forward,27.113515256801403,28.84191396432403,5.177846799372448,37.0,6,7,1,1
4103,Player_4103,33,Goalkeeper,40.48076442100256,30.6301053672881,9.305432470507935,34.0,7,4,4,1
4104,Player_4104,31,Midfielder,21.99734219478402,35.272537438364516,6.405179076918283,90.0,1,3,0,1
4105,Player_4105,24,Goalkeeper,41.387148867398935,25.41086798297394,8.996542335226227,89.0,10,4,2,1
4106,Player_4106,31,Forward,22.297402301927654,30.50290958225208,8.02999329882217,53.0,5,4,3,1
4107,Player_4107,30,Midfielder,40.86135537229241,34.398652563603804,5.055649794869573,36.0,6,3,3,1
4108,Player_4108,23,Goalkeeper,29.019710026968166,31.467716732073832,9.50828541928869,90.0,4,9,2,0
4109,Player_4109,28,Goalkeeper,35.3052265814304,28.045575686616722,5.473104342930758,65.0,6,3,1,1
4110,Player_4110,33,Defender,23.822177891199953,29.37449248659538,5.464840712169995,56.0,5,2,3,1
4111,Player_4111,33,Forward,21.65421804312952,32.48292191601432,8.885073379824284,58.0,13,1,1,0
4112,Player_4112,26,Goalkeeper,25.398455100503377,34.798930837451834,4.635239533435126,49.0,13,1,4,1
4113,Player_4113,35,Defender,23.196345447717388,25.45173011121273,5.332215438222762,99.0,11,5,2,1
4114,Player_4114,30,Midfielder,27.810147441990793,25.78692704079414,7.022065440526374,32.0,7,5,1,1
4115,Player_4115,27,Defender,32.859581162775505,28.575566759705463,8.982862172119745,68.0,13,9,4,1
4116,Player_4116,18,Defender,34.71898658912524,27.56057652881227,4.884903848423605,74.0,4,4,0,0
4117,Player_4117,34,Goalkeeper,39.74670268449357,27.914239748446466,7.286009407074078,97.0,1,5,3,0
4118,Player_4118,23,Goalkeeper,36.405997331208965,27.43396998488469,8.267443550817637,60.0,2,6,2,0
4119,Player_4119,28,Goalkeeper,35.218958128238825,27.154075537406733,9.163571348295708,67.0,6,10,0,0
4120,Player_4120,18,Defender,30.294550687144365,26.43686363556221,9.613393361213317,35.0,14,7,0,1
4121,Player_4121,34,Midfielder,31.845210874003467,35.273495449747614,8.707839486813594,37.0,13,9,0,0
4122,Player_4122,22,Forward,30.363020734754528,26.586084102967682,7.916970389332011,,10,6,1,1
4123,Player_4123,26,Defender,41.05415075153458,27.248441522420897,6.601720511876595,44.0,13,1,3,1
4124,Player_4124,31,Goalkeeper,25.750011313709997,27.708922963788645,4.672660925130518,37.0,11,8,2,1
4125,Player_4125,21,Forward,20.143023288549117,35.263163604434624,8.258423155153128,83.0,2,2,3,1
4126,Player_4126,19,Midfielder,36.28299743065598,33.31285546961193,9.956423826852921,35.0,13,9,3,1
4127,Player_4127,21,Forward,25.061554590970786,33.68669373347066,8.420563568392598,58.0,5,7,3,0
4128,Player_4128,24,Goalkeeper,42.25287840774523,26.15234085492348,4.1002665624263575,63.0,12,7,4,0
4129,Player_4129,24,Defender,41.4761582426664,34.19940862517239,6.977559868251032,36.0,4,10,4,1
4130,Player_4130,24,Defender,21.918184298205148,29.490123899991598,7.687879794897423,69.0,7,10,4,0
4131,Player_4131,28,Goalkeeper,22.659710135351933,27.891053288336277,8.138045206617058,42.0,4,5,4,0
4132,Player_4132,24,Defender,32.37928980616665,31.333250918723415,8.31835501360425,91.0,7,8,3,0
4133,Player_4133,27,Goalkeeper,35.230566569233865,34.044011963984076,7.348650647299144,94.0,11,10,3,1
4134,Player_4134,30,Defender,26.87270843705602,33.565173661824005,5.340161996405442,70.0,8,1,2,1
4135,Player_4135,24,Defender,37.91994291748426,34.78997230839245,9.65320396885928,,7,3,2,0
4136,Player_4136,26,Defender,34.87290052297179,35.20945404616988,8.17999880598197,95.0,2,9,2,0
