User_ID,Age,Gender,Influencer_Type,Follower_Count,Content_Format,Product_Category,Product_Price_THB,Aesthetic_Score,Social_Proof_Comments,Discount_Code_Available,Time_Spent_Watching_Seconds,Purchase_Intent
4365,16,Female,Micro,9699640,TikTok/Reels,Health,3466.0,7.0,4963.0,Yes,97,0
4366,23,Female,Micro,107680,Static Post,Tech,1564.0,9.0,1315.0,Yes,23,1
4367,22,Female,Macro,7156125,TikTok/Reels,Fashion,2250.0,4.0,2572.0,Yes,20,0
4368,22,Female,Micro,7749139,Carousel,Health,3582.0,7.0,4862.0,Yes,35,0
4369,21,Male,Micro,3641499,Live Stream,Home,672.0,6.0,1181.0,Y,45,0
4370,18,Female,Macro,6220023,Carousel,Tech,873.0,4.0,3341.0,No,118,0
4371,16,Male,Micro,3974072,Live Stream,Health,3464.0,10.0,256.0,No,110,1
4372,17,Male,Micro,5312326,Carousel,Fashion,4437.0,8.0,2748.0,No,68,0
4373,26,Female,Mega,4256820,Live Stream,Tech,4029.0,3.0,2562.0,Yes,115,0
4374,20,Female,Mega,5893391,TikTok/Reels,Home,2779.0,8.0,1667.0,No,23,0
4375,26,Female,Macro,1133097,Live Stream,Beauty,2319.0,5.0,,Yes,30,0
4376,26,Male,Macro,8707947,Carousel,Fashion,1538.0,4.0,636.0,Yes,143,1
4377,19,Female,Mega,2824528,Carousel,Tech,812.0,3.0,2822.0,No,63,1
4378,26,Female,Celebrity,7547083,Live Stream,Health,674.0,10.0,7.0,No,16,0
4379,22,Male,Macro,5741770,Live Stream,Health,3080.0,7.0,1579.0,No,143,1
4380,20,Female,Micro,2720914,Static Post,Tech,168.0,7.0,134.0,No,116,0
4381,20,Male,Macro,4787937,Static Post,Health,3863.0,6.0,3831.0,No,151,1
4382,15,Male,Macro,7987937,TikTok/Reels,Tech,2475.0,3.0,4925.0,No,98,0
4383,18,Male,Macro,9596186,TikTok/Reels,Fashion,2304.0,9.0,4120.0,N,88,1
4384,19,Female,Macro,6315975,TikTok/Reels,Health,1016.0,2.0,2512.0,Yes,126,0
4385,26,Male,Mega,5008393,TikTok/Reels,Fashion,2844.0,3.0,4469.0,Yes,121,0
4386,25,Male,Macro,174697,TikTok/Reels,Home,841.0,1.0,2243.0,No,8,0
4387,17,Female,Micro,3825245,Live Stream,Home,4249.0,7.0,2169.0,Yes,85,0
4388,27,Female,Micro,2257587,Static Post,Home,2632.0,2.0,4867.0,Yes,8,1
4389,23,Female,Macro,6211943,Live Stream,Home,1936.0,10.0,4654.0,Yes,18,0
4390,15,Male,Micro,1442514,Static Post,Health,1475.0,8.0,3957.0,Yes,33,1
4391,20,Male,Micro,9312248,Static Post,Tech,508.0,9.0,1232.0,Yes,126,1
4392,20,Male,Micro,257080,Carousel,Health,3106.0,2.0,3372.0,No,80,0
4393,24,Male,Micro,4273331,Carousel,Health,,6.0,953.0,No,63,0
4394,19,Female,Celebrity,4727138,Static Post,Fashion,4341.0,1.0,1538.0,Yes,59,1
4395,26,Female,Micro,2431735,Live Stream,Tech,1778.0,8.0,907.0,Yes,112,1
4396,19,Non-binary,Micro,5945863,Static Post,Beauty,1813.0,5.0,1680.0,Yes,132,1
4397,24,Male,Micro,4998142,TikTok/Reels,Beauty,1296.0,9.0,1909.0,No,90,1
4398,27,Male,Macro,4144717,Live Stream,Tech,2436.0,3.0,4089.0,Yes,81,0
4399,19,Male,Micro,7613001,Live Stream,Beauty,3315.0,2.0,618.0,Yes,119,0
4400,20,Non-binary,Macro,6534025,Static Post,Tech,3055.0,7.0,2788.0,Yes,2,1
4401,22,Male,Micro,2394469,TikTok/Reels,Fashion,3292.0,7.0,1909.0,Yes,111,0
4402,16,Male,Macro,6269358,Static Post,Fashion,125.0,10.0,2844.0,Y,68,0
4403,20,Male,Mega,3408264,TikTok/Reels,Health,3236.0,5.0,4301.0,Yes,149,0
4404,15,Female,Micro,3464491,Live Stream,Beauty,3072.0,7.0,4678.0,Yes,63,1
4405,18,Male,Macro,5589138,Static Post,Tech,3264.0,6.0,696.0,Yes,57,0
4406,24,Female,Macro,370215,TikTok/Reels,Fashion,1189.0,9.0,3404.0,No,57,0
4407,17,Male,Mega,8266459,Carousel,Health,348.0,3.0,4303.0,Yes,79,0
4408,23,Male,Macro,297518,Live Stream,Beauty,240.0,4.0,404.0,Yes,174,1
4409,17,Male,Macro,9368825,Live Stream,Beauty,365.0,9.0,2435.0,Yes,80,1
4410,20,Male,Mega,1844324,Carousel,Beauty,4409.0,10.0,1510.0,Yes,97,1
4411,15,Female,Macro,6795622,TikTok/Reels,Fashion,587.0,8.0,4962.0,Yes,147,1
4412,26,Female,Micro,7089444,Live Stream,Fashion,594.0,10.0,2318.0,No,49,0
4413,20,Non-binary,Micro,928562,TikTok/Reels,Beauty,578.0,6.0,4088.0,No,39,1
4414,18,Non-binary,Mega,7385526,Carousel,Fashion,2789.0,3.0,2484.0,No,23,0
4415,22,Female,Mega,9332117,Static Post,Beauty,4195.0,9.0,,N,74,0
4416,27,Non-binary,Celebrity,4677944,Live Stream,Home,3179.0,9.0,3729.0,No,130,0
4417,25,Male,Celebrity,565719,Live Stream,Fashion,2526.0,6.0,2392.0,Yes,171,1
4418,23,Male,Mega,4521907,TikTok/Reels,Tech,942.0,2.0,4068.0,N,126,1
4419,18,Female,Macro,3499345,Live Stream,Fashion,3314.0,7.0,4282.0,Yes,125,1
4420,24,Non-binary,Mega,2078467,Static Post,Beauty,4010.0,9.0,19.0,Yes,76,1
4421,26,Male,Macro,5492362,Carousel,Tech,4176.0,9.0,2420.0,No,158,1
4422,24,Male,Macro,5888495,Live Stream,Health,2448.0,3.0,3026.0,Yes,135,0
4423,20,Male,Micro,735042,Carousel,Tech,748.0,2.0,66.0,Yes,57,0
4424,15,Male,Micro,7286749,TikTok/Reels,Tech,1992.0,5.0,3133.0,Yes,121,1
4425,18,Male,Mega,4659497,Static Post,Fashion,2955.0,10.0,3557.0,N,13,1
4426,21,Female,Macro,8628806,Live Stream,Tech,3349.0,7.0,785.0,Yes,40,0
4427,26,Female,Micro,7182376,Carousel,Tech,2485.0,3.0,2132.0,Yes,109,0
4428,15,Female,Micro,5404516,Static Post,Beauty,1824.0,4.0,1429.0,Yes,141,1
4429,22,Female,Mega,3693515,Carousel,Fashion,1453.0,10.0,1418.0,Yes,34,1
4430,26,Male,Macro,1306704,TikTok/Reels,Beauty,1392.0,2.0,3690.0,Yes,121,0
4431,24,Male,Macro,5370152,Static Post,Fashion,3145.0,10.0,1547.0,Yes,84,1
4432,26,Male,Macro,4855197,Static Post,Health,3357.0,2.0,4271.0,No,20,1
4433,25,Female,Macro,8731848,TikTok/Reels,Tech,2812.0,7.0,358.0,Yes,86,1
4434,20,Male,Micro,1477201,TikTok/Reels,Fashion,502.0,2.0,1562.0,No,129,0
4435,19,Female,Macro,4087219,Live Stream,Tech,4071.0,1.0,4386.0,Yes,44,1
4436,24,Female,Mega,2068681,TikTok/Reels,Tech,4131.0,4.0,,Yes,74,0
4437,25,Female,Micro,9887607,TikTok/Reels,Home,1645.0,6.0,3810.0,No,174,1
4438,23,Male,Micro,3328335,Carousel,Beauty,2705.0,10.0,478.0,No,87,1
4439,16,Female,Micro,1014165,Static Post,Fashion,2924.0,10.0,647.0,Yes,20,0
4440,19,Male,Macro,998935,Carousel,Health,1951.0,4.0,263.0,No,166,0
4441,20,Female,Micro,2886258,TikTok/Reels,Home,,1.0,3742.0,Y,12,0
4442,21,Male,Macro,4626387,Live Stream,Beauty,911.0,1.0,2956.0,Yes,129,1
4443,19,Male,Macro,1528329,Carousel,Health,3473.0,9.0,1561.0,No,154,1
4444,23,Non-binary,Mega,8971147,Carousel,Health,1028.0,1.0,,Yes,100,0
4445,15,Male,Macro,4344240,Static Post,Tech,4174.0,7.0,2005.0,No,46,0
4446,21,Non-binary,Micro,5532345,Static Post,Beauty,3422.0,,3140.0,Yes,63,0
4447,24,Male,Macro,9593338,Static Post,Home,273.0,1.0,907.0,No,96,0
4448,21,Male,Macro,3133390,Live Stream,Fashion,1462.0,1.0,129.0,No,143,0
4449,18,Female,Micro,1089707,Live Stream,Fashion,2994.0,6.0,937.0,N,35,1
4450,23,Female,Macro,8592173,TikTok/Reels,Home,1136.0,8.0,3718.0,Y,99,1
4451,26,Female,Celebrity,8524890,TikTok/Reels,Tech,3110.0,7.0,814.0,Yes,61,0
4452,25,Male,Micro,3391880,Static Post,Tech,2189.0,6.0,3962.0,No,65,0
4453,19,Male,Macro,2873671,Carousel,Health,559.0,10.0,3381.0,No,43,0
4454,18,Male,Mega,9371698,Static Post,Beauty,2851.0,3.0,14.0,Yes,150,0
4455,27,Non-binary,Macro,7162493,TikTok/Reels,Health,247.0,7.0,2037.0,Yes,105,0
4456,21,Female,Mega,4754443,Carousel,Fashion,4532.0,6.0,,No,134,1
4457,18,Male,Micro,9259646,TikTok/Reels,Home,1232.0,8.0,706.0,Yes,67,0
4458,17,Non-binary,Micro,6413953,Live Stream,Beauty,452.0,4.0,702.0,Yes,115,0
4459,23,Female,Macro,3466724,Static Post,Home,1206.0,9.0,4841.0,No,137,1
4460,25,Male,Mega,5082822,Static Post,Beauty,2701.0,,4131.0,Yes,67,0
4461,22,Female,Celebrity,8262636,Carousel,Fashion,2212.0,7.0,4842.0,No,88,1
4462,15,Male,Micro,9613725,Static Post,Fashion,4193.0,9.0,2555.0,Yes,63,1
4463,21,Female,Macro,4014221,TikTok/Reels,Beauty,3784.0,10.0,4741.0,Yes,149,1
4464,23,Male,Micro,192933,TikTok/Reels,Tech,3305.0,1.0,2986.0,No,133,0
4465,22,Male,Micro,3689472,Live Stream,Beauty,1208.0,,3939.0,Yes,144,1
4466,22,Female,Macro,1377353,TikTok/Reels,Fashion,4278.0,3.0,4951.0,Yes,21,1
4467,27,Female,Micro,7022835,Carousel,Home,,7.0,3338.0,N,25,0
4468,20,Male,Micro,7855741,TikTok/Reels,Health,325.0,9.0,516.0,Yes,10,1
4469,25,Non-binary,Micro,9998704,Live Stream,Home,3038.0,1.0,797.0,Yes,117,1
4470,18,Male,Micro,68323,Live Stream,Fashion,1111.0,6.0,484.0,Yes,150,1
4471,22,Male,Celebrity,6136379,Static Post,Home,4214.0,2.0,3674.0,Yes,42,0
4472,17,Female,Mega,7756036,Carousel,Tech,3205.0,5.0,2711.0,Yes,14,1
4473,27,Male,Micro,9406099,TikTok/Reels,Tech,4035.0,7.0,442.0,No,134,0
4474,23,Male,Mega,6046404,Live Stream,Beauty,2901.0,7.0,1653.0,Yes,47,0
4475,27,Male,Macro,7025666,TikTok/Reels,Home,,10.0,1013.0,No,79,1
4476,16,Female,Mega,1802708,Live Stream,Home,3087.0,7.0,962.0,No,72,0
4477,16,Male,Micro,2347748,Static Post,Fashion,368.0,4.0,572.0,No,60,0
4478,26,Male,Macro,6208785,Live Stream,Beauty,3905.0,6.0,4453.0,No,52,1
4479,27,Non-binary,Mega,4374902,Static Post,Beauty,1630.0,10.0,,Yes,17,1
4480,26,Non-binary,Micro,1501750,Carousel,Home,402.0,6.0,1830.0,No,52,1
4481,21,Male,Celebrity,5298921,TikTok/Reels,Health,,7.0,3842.0,Yes,129,1
4482,26,Male,Mega,8715124,TikTok/Reels,Home,2139.0,9.0,4901.0,Yes,171,1
4483,24,Female,Celebrity,3738578,Static Post,Home,4120.0,6.0,815.0,Yes,12,1
4484,18,Male,Micro,5216477,Carousel,Home,240.0,10.0,3671.0,No,69,1
4485,24,Female,Micro,4029618,Static Post,Tech,907.0,1.0,2536.0,No,122,0
4486,22,Female,Micro,1187737,Live Stream,Beauty,1046.0,8.0,1210.0,No,139,0
4487,23,Female,Celebrity,7615219,Static Post,Tech,4050.0,2.0,,Yes,73,0
4488,21,Male,Micro,7274096,Carousel,Health,3511.0,3.0,554.0,Yes,165,1
4489,19,Female,Macro,8251682,Live Stream,Fashion,2391.0,5.0,2792.0,No,46,0
4490,22,Male,Macro,7427732,TikTok/Reels,Health,864.0,6.0,4920.0,No,7,1
4491,18,Male,Micro,9556141,TikTok/Reels,Beauty,3022.0,7.0,4062.0,Yes,7,1
4492,16,Female,Micro,7126234,TikTok/Reels,Fashion,1037.0,4.0,3765.0,No,92,0
4493,25,Female,Macro,7859682,Carousel,Health,2595.0,3.0,4302.0,Yes,74,1
4494,26,Male,Mega,2998577,Carousel,Beauty,3661.0,9.0,1264.0,No,65,0
4495,20,Male,Micro,4604670,Carousel,Health,1361.0,4.0,893.0,Yes,39,0
4496,23,Female,Mega,9525814,Carousel,Fashion,641.0,9.0,2172.0,No,79,1
4497,15,Male,Macro,6369684,Carousel,Fashion,2778.0,9.0,2304.0,No,64,1
4498,25,Male,Macro,4469502,Live Stream,Health,3053.0,3.0,3163.0,Yes,112,0
4499,24,Female,Macro,2624207,Static Post,Tech,,3.0,4832.0,Yes,72,0
4500,26,Male,Micro,6297164,TikTok/Reels,Health,2880.0,8.0,3958.0,No,21,0
4501,21,Non-binary,Macro,3991159,Carousel,Health,4338.0,1.0,4383.0,Yes,78,1
4502,24,Male,Mega,8423632,TikTok/Reels,Health,3090.0,6.0,1238.0,Yes,65,1
4503,23,Female,Micro,6253654,Carousel,Tech,2711.0,6.0,1817.0,Yes,38,0
4504,24,Non-binary,Macro,1054927,TikTok/Reels,Home,3747.0,9.0,766.0,No,109,1
4505,23,Male,Micro,4111263,Static Post,Fashion,1298.0,2.0,2559.0,Y,165,1
4506,24,Female,Mega,5736149,TikTok/Reels,Beauty,2216.0,8.0,572.0,Yes,11,0
4507,25,Male,Macro,7161516,TikTok/Reels,Fashion,2779.0,7.0,4463.0,Yes,163,1
4508,27,Male,Macro,4300024,Carousel,Fashion,2947.0,2.0,2332.0,Y,46,1
4509,17,Male,Micro,1946640,Live Stream,Home,4787.0,1.0,2110.0,No,64,0
4510,25,Male,Celebrity,2618903,Live Stream,Fashion,,4.0,4741.0,Yes,14,0
4511,27,Female,Micro,127875,TikTok/Reels,Fashion,4885.0,2.0,750.0,No,26,0
4512,19,Male,Macro,669137,Live Stream,Tech,,3.0,2811.0,Yes,128,1
4513,22,Male,Macro,8086248,Static Post,Tech,3594.0,2.0,,Yes,45,1
4514,22,Female,Mega,7908761,Static Post,Tech,763.0,9.0,3554.0,No,75,1
4515,18,Male,Micro,6930426,Live Stream,Tech,4600.0,4.0,2418.0,Yes,117,0
4516,26,Male,Mega,2179017,Live Stream,Tech,3261.0,1.0,2988.0,No,153,0
4517,25,Female,Micro,8403490,Static Post,Beauty,3464.0,,,No,70,0
4518,25,Male,Macro,115883,Live Stream,Home,1515.0,4.0,2850.0,Yes,48,0
4519,15,Female,Macro,1272234,Live Stream,Health,3207.0,10.0,3379.0,Yes,92,1
4520,15,Female,Mega,6466960,Carousel,Tech,615.0,8.0,193.0,No,51,0
4521,18,Female,Macro,7698691,Carousel,Home,948.0,,1577.0,N,117,1
4522,20,Female,Mega,9387278,Live Stream,Health,,9.0,1480.0,No,165,0
4523,22,Male,Micro,6942678,Live Stream,Fashion,1006.0,10.0,4428.0,No,34,0
4524,20,Female,Celebrity,5654754,Carousel,Fashion,414.0,7.0,746.0,Yes,93,0
4525,26,Male,Micro,8756817,Carousel,Home,3342.0,4.0,4961.0,Yes,105,0
4526,23,Female,Macro,8204491,Live Stream,Beauty,1606.0,2.0,3087.0,Yes,132,0
4527,23,Non-binary,Macro,8047200,Carousel,Beauty,4221.0,6.0,4740.0,Yes,160,0
4528,16,Male,Macro,7380562,Static Post,Home,1617.0,4.0,149.0,No,61,0
4529,24,Male,Micro,2238058,TikTok/Reels,Beauty,4249.0,6.0,3865.0,Yes,30,1
4530,15,Female,Macro,7748606,Static Post,Beauty,2033.0,8.0,4897.0,Yes,173,0
4531,16,Female,Micro,1976952,Carousel,Fashion,4443.0,3.0,4977.0,No,174,0
4532,19,Female,Micro,182393,Static Post,Beauty,1900.0,1.0,2328.0,Yes,117,1
4533,18,Non-binary,Micro,9135331,TikTok/Reels,Beauty,2721.0,5.0,1675.0,Yes,43,0
4534,18,Male,Macro,9642965,Carousel,Home,955.0,3.0,2586.0,Yes,150,0
4535,23,Male,Micro,7844701,Static Post,Beauty,1975.0,6.0,2389.0,Yes,33,1
4536,25,Male,Micro,8925240,Static Post,Tech,1624.0,3.0,673.0,Yes,157,0
4537,22,Female,Micro,6791206,TikTok/Reels,Tech,1515.0,1.0,3701.0,No,176,1
4538,20,Male,Micro,4421655,Carousel,Home,3578.0,9.0,1360.0,No,100,0
4539,15,Male,Mega,2088356,Live Stream,Tech,3970.0,5.0,3066.0,Yes,121,1
4540,16,Male,Celebrity,4910881,Carousel,Fashion,1893.0,2.0,,Yes,48,1
4541,20,Male,Micro,113319,TikTok/Reels,Home,3164.0,2.0,3617.0,No,18,0
4542,25,Female,Macro,7755269,TikTok/Reels,Beauty,2819.0,9.0,3067.0,Yes,30,1
4543,16,Female,Macro,9061607,TikTok/Reels,Tech,4303.0,1.0,2162.0,Yes,49,0
4544,27,Male,Macro,7062393,TikTok/Reels,Fashion,3775.0,10.0,1444.0,No,131,1
4545,24,Male,Macro,7327065,Live Stream,Home,451.0,3.0,4025.0,No,34,1
4546,19,Female,Micro,3182130,Carousel,Home,3330.0,10.0,2160.0,Yes,129,0
4547,19,Non-binary,Macro,1114664,Carousel,Beauty,1526.0,7.0,3353.0,Yes,69,1
4548,20,Female,Micro,2554389,Static Post,Health,2291.0,1.0,4819.0,No,40,1
4549,20,Male,Micro,7524720,Live Stream,Tech,1876.0,2.0,1770.0,Yes,134,0
4550,20,Non-binary,Macro,3288483,Live Stream,Fashion,3635.0,6.0,4544.0,Yes,120,0
4551,16,Male,Macro,6746755,Static Post,Home,1215.0,9.0,1702.0,Y,69,1
4552,24,Male,Micro,4797256,Static Post,Tech,2419.0,9.0,194.0,Yes,53,0
4553,27,Female,Macro,9347306,Carousel,Fashion,632.0,8.0,574.0,No,158,0
4554,17,Female,Mega,2722714,Carousel,Fashion,1316.0,3.0,2629.0,Yes,166,1
4555,20,Male,Mega,4420207,Carousel,Home,3087.0,,4686.0,No,137,1
4556,27,Female,Macro,1528665,Live Stream,Tech,2327.0,1.0,,N,149,0
4557,22,Female,Macro,9001634,Live Stream,Fashion,2078.0,9.0,,Yes,170,1
4558,26,Male,Macro,9641563,Static Post,Home,2175.0,5.0,1752.0,Yes,71,0
4559,27,Female,Micro,7896780,TikTok/Reels,Tech,630.0,3.0,660.0,No,37,0
4560,25,Non-binary,Micro,2014488,TikTok/Reels,Tech,3175.0,,2832.0,No,33,1
4561,26,Male,Micro,1848634,TikTok/Reels,Home,2043.0,10.0,4629.0,No,6,1
4562,15,Male,Macro,189944,TikTok/Reels,Tech,4334.0,5.0,296.0,N,105,0
4563,15,Male,Macro,8930698,TikTok/Reels,Health,3198.0,,330.0,Yes,149,0
4564,25,Male,Celebrity,4473781,Carousel,Fashion,4456.0,9.0,3849.0,No,69,0
4565,27,Male,Mega,9067127,Static Post,Fashion,3928.0,1.0,4950.0,N,151,0
4566,16,Male,Micro,418876,TikTok/Reels,Tech,4213.0,1.0,1284.0,Yes,160,1
4567,25,Female,Micro,3796195,TikTok/Reels,Home,2683.0,3.0,1078.0,Yes,170,1
4568,26,Male,Micro,5409471,TikTok/Reels,Beauty,1647.0,6.0,874.0,Yes,6,0
4569,26,Male,Mega,3886665,Carousel,Tech,1587.0,2.0,3866.0,Y,11,1
4570,20,Male,Mega,4397436,TikTok/Reels,Beauty,3758.0,1.0,4837.0,N,115,1
4571,23,Female,Celebrity,347415,Static Post,Tech,326.0,8.0,2685.0,No,166,1
4572,18,Male,Macro,6087535,Carousel,Beauty,4570.0,10.0,2489.0,Yes,57,0
4573,17,Female,Mega,2256899,Carousel,Tech,4930.0,9.0,1585.0,No,87,1
4574,26,Non-binary,Macro,376631,Live Stream,Home,4451.0,10.0,3807.0,Yes,153,1
4575,22,Non-binary,Mega,5353499,Live Stream,Beauty,4895.0,1.0,2940.0,No,101,0
4576,25,Female,Mega,5803638,Carousel,Health,797.0,3.0,4486.0,No,145,0
4577,24,Male,Macro,6770497,TikTok/Reels,Home,536.0,5.0,4468.0,No,3,1
4578,23,Female,Macro,6716902,TikTok/Reels,Tech,1783.0,7.0,1502.0,Yes,144,1
4579,26,Male,Mega,1719478,TikTok/Reels,Beauty,2252.0,10.0,745.0,Yes,170,1
4580,25,Female,Macro,7058379,TikTok/Reels,Fashion,4809.0,4.0,2612.0,Yes,64,0
4581,19,Male,Micro,1897415,Live Stream,Home,3013.0,6.0,1508.0,Yes,178,1
4582,23,Female,Micro,298834,Static Post,Beauty,3316.0,1.0,1770.0,No,155,0
4583,16,Female,Macro,461773,Carousel,Home,1058.0,4.0,3779.0,Yes,95,0
4584,17,Female,Macro,9788592,TikTok/Reels,Beauty,1938.0,8.0,1961.0,Yes,67,0
4585,21,Female,Micro,8348234,Live Stream,Fashion,376.0,5.0,1595.0,No,119,1
4586,21,Male,Micro,1622348,Static Post,Health,4319.0,8.0,4780.0,Yes,30,1
4587,20,Female,Micro,8912867,Carousel,Fashion,3855.0,1.0,2533.0,Yes,41,0
4588,20,Male,Macro,5620848,Carousel,Tech,1442.0,10.0,3658.0,No,12,0
4589,16,Male,Micro,75745,Carousel,Home,4869.0,9.0,465.0,Yes,127,1
4590,24,Male,Micro,5485148,TikTok/Reels,Health,813.0,4.0,2069.0,Yes,88,0
4591,20,Male,Micro,3323287,Carousel,Home,1604.0,,2443.0,No,91,0
4592,18,Non-binary,Micro,1773612,TikTok/Reels,Beauty,4020.0,,1232.0,No,80,1
4593,26,Female,Mega,2109873,Static Post,Tech,2813.0,8.0,144.0,No,104,0
4594,17,Female,Micro,6401334,Live Stream,Tech,1446.0,2.0,2352.0,No,82,1
4595,27,Male,Mega,2661877,Live Stream,Home,2541.0,3.0,1807.0,No,100,0
4596,25,Male,Macro,7335927,Live Stream,Tech,4967.0,10.0,3048.0,Yes,101,1
4597,27,Non-binary,Celebrity,2964421,Carousel,Home,4059.0,9.0,4042.0,Yes,132,0
4598,16,Female,Micro,8352175,Live Stream,Beauty,1851.0,3.0,4139.0,No,12,1
4599,15,Female,Micro,4128901,Static Post,Beauty,2604.0,8.0,4202.0,No,29,1
4600,25,Female,Micro,5577640,TikTok/Reels,Home,1836.0,5.0,4245.0,Yes,49,1
4601,25,Male,Micro,6430936,Live Stream,Fashion,4268.0,7.0,1287.0,Yes,29,1
4602,19,Male,Macro,5116961,TikTok/Reels,Fashion,1207.0,4.0,,No,47,0
4603,16,Female,Micro,7098648,TikTok/Reels,Beauty,2778.0,8.0,4845.0,Yes,56,0
4604,16,Male,Micro,7407605,Live Stream,Health,1136.0,4.0,4819.0,No,84,0
4605,21,Male,Mega,7764302,Live Stream,Fashion,1010.0,5.0,2790.0,Yes,120,1
4606,22,Male,Macro,193888,Live Stream,Home,4988.0,1.0,4423.0,No,3,0
4607,27,Female,Micro,3435738,Carousel,Beauty,2195.0,10.0,,No,145,0
4608,24,Male,Micro,7102584,Live Stream,Tech,3112.0,8.0,460.0,No,12,1
4609,22,Male,Micro,2332038,Carousel,Tech,457.0,,1104.0,Yes,4,1
4610,18,Male,Celebrity,3199566,Static Post,Fashion,1175.0,5.0,743.0,Yes,43,0
4611,15,Male,Mega,5624716,TikTok/Reels,Health,2202.0,6.0,2410.0,No,158,0
4612,25,Female,Mega,280709,Static Post,Fashion,3626.0,1.0,,Yes,93,0
4613,21,Female,Celebrity,7380617,Live Stream,Health,2401.0,8.0,4993.0,Yes,160,1
4614,15,Male,Macro,9341945,TikTok/Reels,Fashion,4199.0,9.0,442.0,Yes,78,1
4615,25,Female,Micro,2260504,Live Stream,Tech,1703.0,5.0,1833.0,Yes,154,0
4616,18,Male,Macro,7911967,Live Stream,Health,1174.0,10.0,885.0,Yes,121,1
4617,22,Male,Mega,2797890,TikTok/Reels,Tech,4147.0,7.0,3604.0,Yes,135,1
4618,16,Male,Mega,9326625,Static Post,Home,427.0,10.0,4356.0,Yes,117,1
4619,20,Female,Macro,918658,Live Stream,Home,3331.0,4.0,4375.0,No,68,1
4620,27,Female,Macro,1753683,TikTok/Reels,Beauty,3576.0,6.0,3221.0,No,151,1
4621,20,Male,Celebrity,1378326,Static Post,Tech,1101.0,2.0,151.0,Yes,42,1
4622,26,Female,Micro,6349650,Carousel,Tech,4977.0,4.0,1596.0,Yes,40,0
4623,23,Male,Mega,9878953,Static Post,Beauty,675.0,5.0,1671.0,Yes,56,1
4624,19,Male,Micro,6318538,Static Post,Home,425.0,9.0,1534.0,No,159,0
4625,24,Female,Macro,895803,TikTok/Reels,Home,1626.0,9.0,1565.0,Yes,72,1
4626,18,Male,Micro,7468931,Static Post,Health,2920.0,8.0,950.0,Yes,131,0
4627,19,Female,Macro,6562407,Carousel,Health,,4.0,2914.0,Yes,9,0
4628,26,Female,Macro,9620598,Carousel,Home,3324.0,6.0,,Yes,115,1
4629,26,Non-binary,Micro,3178871,Live Stream,Fashion,2380.0,7.0,1341.0,Yes,64,1
4630,24,Non-binary,Mega,2220104,Carousel,Tech,4846.0,1.0,731.0,N,98,0
4631,25,Male,Macro,1370134,Live Stream,Health,2479.0,,4333.0,Yes,157,1
4632,19,Non-binary,Mega,3892390,Carousel,Fashion,593.0,,538.0,No,75,0
4633,22,Male,Micro,812147,Static Post,Health,1237.0,3.0,768.0,No,167,0
4634,24,Female,Mega,6304658,Live Stream,Beauty,2515.0,10.0,2856.0,Yes,19,1
4635,26,Female,Micro,6844731,Carousel,Tech,1455.0,4.0,3725.0,No,98,1
4636,22,Non-binary,Micro,4966866,Static Post,Health,1252.0,9.0,2121.0,Yes,24,1
4637,16,Female,Micro,1528682,Static Post,Home,3348.0,2.0,1734.0,Yes,125,0
4638,21,Male,Macro,6549932,Live Stream,Beauty,,4.0,4391.0,Yes,169,1
4639,22,Male,Mega,231721,TikTok/Reels,Beauty,3487.0,7.0,13.0,Yes,61,1
4640,25,Male,Micro,8614974,Static Post,Home,1223.0,2.0,4707.0,Yes,86,0
4641,20,Male,Micro,6867813,Static Post,Beauty,900.0,8.0,3674.0,Yes,6,1
4642,19,Female,Mega,3187137,TikTok/Reels,Tech,2141.0,10.0,4490.0,Yes,100,0
4643,25,Female,Macro,259329,Live Stream,Health,306.0,4.0,190.0,Yes,147,0
4644,23,Male,Mega,4551470,Carousel,Beauty,2753.0,9.0,2864.0,Y,167,1
4645,27,Male,Micro,6404145,Carousel,Tech,571.0,1.0,4102.0,Yes,112,0
4646,17,Male,Mega,8496556,Static Post,Home,1737.0,7.0,1104.0,N,158,1
4647,26,Male,Micro,8932358,TikTok/Reels,Health,234.0,,2812.0,No,155,0
4648,27,Female,Celebrity,8334845,Static Post,Home,4455.0,10.0,651.0,No,61,0
4649,27,Male,Macro,4284603,Live Stream,Health,1269.0,9.0,1380.0,No,165,0
4650,24,Male,Macro,8166011,Static Post,Beauty,556.0,10.0,801.0,Yes,115,0
4651,18,Female,Micro,7186642,Carousel,Beauty,1535.0,10.0,4544.0,No,83,1
4652,23,Male,Micro,4539721,TikTok/Reels,Health,3670.0,1.0,2121.0,Yes,158,1
4653,20,Male,Micro,8903230,Live Stream,Tech,2247.0,3.0,1984.0,Yes,160,1
4654,22,Male,Micro,7682573,Static Post,Tech,4341.0,7.0,4140.0,Yes,107,1
4655,21,Female,Micro,9075252,Carousel,Tech,4911.0,1.0,1552.0,Yes,142,0
4656,25,Male,Mega,1661828,Static Post,Fashion,605.0,5.0,2792.0,No,119,0
4657,16,Female,Micro,458212,Carousel,Tech,2704.0,6.0,2723.0,No,124,1
4658,17,Female,Mega,3475119,TikTok/Reels,Beauty,2482.0,3.0,2022.0,No,169,0
4659,15,Male,Micro,276850,Live Stream,Fashion,544.0,6.0,4670.0,Yes,122,1
4660,23,Male,Micro,8924820,Static Post,Tech,2880.0,4.0,1430.0,Yes,3,0
